CE(14:0)	LION:0000000
CL(18:1/20:3/24:0/24:2)	LION:0047832
CL(18:1/20:3/24:1/24:1)	LION:0047833
CL(18:1/20:4/22:0/26:1)	LION:0047834
CL(18:1/20:4/22:1/26:0)	LION:0047835
CL(18:1/20:4/24:0/24:1)	LION:0047836
CL(18:1/20:5/22:0/26:0)	LION:0047837
CL(18:1/20:5/24:0/24:0)	LION:0047838
CL(18:1/22:0/22:0/24:5)	LION:0047839
CL(18:1/22:0/22:1/24:4)	LION:0047840
CL(18:1/22:0/22:4/24:1)	LION:0047843
CL(18:1/22:0/22:5/24:0)	LION:0047844
CL(18:1/22:1/22:1/24:3)	LION:0047845
CL(18:1/22:1/22:4/24:0)	LION:0047848
CL(18:2/18:2/24:0/26:2)	LION:0047851
CL(18:2/18:2/24:1/26:1)	LION:0047852
CL(18:2/18:2/24:2/26:0)	LION:0047853
CL(18:2/18:3/24:0/26:1)	LION:0047854
CL(18:2/18:3/24:1/26:0)	LION:0047855
CL(18:2/20:0/22:0/26:4)	LION:0047856
CL(18:2/20:0/22:1/26:3)	LION:0047857
CL(18:2/20:0/22:4/26:0)	LION:0047860
CL(18:2/20:0/24:0/24:4)	LION:0047861
CL(18:2/20:0/24:1/24:3)	LION:0047862
CL(18:2/20:0/24:2/24:2)	LION:0047863
CL(18:2/20:1/22:0/26:3)	LION:0047864
CL(18:2/20:1/22:1/26:2)	LION:0047865
CL(18:2/20:1/24:0/24:3)	LION:0047868
CL(18:2/20:1/24:1/24:2)	LION:0047869
CL(18:2/20:3/22:0/26:1)	LION:0047875
CL(18:2/20:3/22:1/26:0)	LION:0047876
CL(18:2/20:3/24:0/24:1)	LION:0047877
CL(18:2/20:4/22:0/26:0)	LION:0047878
CL(18:2/20:4/24:0/24:0)	LION:0047879
CL(18:2/22:0/22:0/24:4)	LION:0047880
CL(18:2/22:0/22:1/24:3)	LION:0047881
CL(18:2/22:0/22:4/24:0)	LION:0047884
CL(18:2/22:1/22:1/24:2)	LION:0047885
CL(18:3/18:3/24:0/26:0)	LION:0047889
CL(18:3/20:0/22:0/26:3)	LION:0047890
CL(18:3/20:0/22:1/26:2)	LION:0047891
CL(18:3/20:0/24:0/24:3)	LION:0047894
CL(18:3/20:0/24:1/24:2)	LION:0047895
CL(18:3/20:1/22:0/26:2)	LION:0047896
CL(18:3/20:1/22:1/26:1)	LION:0047897
CL(18:3/20:1/24:0/24:2)	LION:0047899
CL(18:3/20:1/24:1/24:1)	LION:0047900
CL(18:3/20:3/22:0/26:0)	LION:0047904
CL(18:3/20:3/24:0/24:0)	LION:0047905
CL(18:3/22:0/22:0/24:3)	LION:0047906
CL(18:3/22:0/22:1/24:2)	LION:0047907
CL(18:3/22:1/22:1/24:1)	LION:0047910
CL(20:0/20:0/20:0/26:6)	LION:0047912
CL(20:0/20:0/20:1/26:5)	LION:0047913
CL(20:0/20:0/20:3/26:3)	LION:0047915
CL(20:0/20:0/20:4/26:2)	LION:0047916
CL(20:0/20:0/20:5/26:1)	LION:0047917
CL(20:0/20:0/22:0/24:6)	LION:0047918
CL(20:0/20:0/22:1/24:5)	LION:0047919
CL(20:0/20:0/22:4/24:2)	LION:0047922
CL(20:0/20:0/22:5/24:1)	LION:0047923
CL(20:0/20:0/22:6/24:0)	LION:0047924
CL(20:0/20:1/20:1/26:4)	LION:0047925
CL(20:0/20:1/20:3/26:2)	LION:0047927
CL(20:0/20:1/20:4/26:1)	LION:0047928
CL(20:0/20:1/20:5/26:0)	LION:0047929
CL(20:0/20:1/22:0/24:5)	LION:0047930
CL(20:0/20:1/22:1/24:4)	LION:0047931
CL(20:0/20:1/22:4/24:1)	LION:0047934
CL(20:0/20:1/22:5/24:0)	LION:0047935
CL(20:0/20:3/20:3/26:0)	LION:0047944
CL(20:0/20:3/22:0/24:3)	LION:0047945
CL(20:0/20:3/22:1/24:2)	LION:0047946
CL(20:0/20:4/22:0/24:2)	LION:0047949
CL(20:0/20:4/22:1/24:1)	LION:0047950
CL(20:0/20:5/22:0/24:1)	LION:0047952
CL(20:0/20:5/22:1/24:0)	LION:0047953
CL(20:0/22:0/22:0/22:6)	LION:0047954
CL(20:0/22:0/22:1/22:5)	LION:0047955
CL(20:0/22:1/22:1/22:4)	LION:0047958
CL(20:1/20:1/20:1/26:3)	LION:0047961
CL(20:1/20:1/20:3/26:1)	LION:0047963
CL(20:1/20:1/20:4/26:0)	LION:0047964
CL(20:1/20:1/22:0/24:4)	LION:0047965
CL(20:1/20:1/22:1/24:3)	LION:0047966
CL(20:1/20:1/22:4/24:0)	LION:0047969
CL(20:1/20:3/22:0/24:2)	LION:0047976
CL(20:1/20:3/22:1/24:1)	LION:0047977
CL(20:1/20:4/22:0/24:1)	LION:0047979
CL(20:1/20:4/22:1/24:0)	LION:0047980
CL(20:1/20:5/22:0/24:0)	LION:0047981
CL(20:1/22:0/22:0/22:5)	LION:0047982
CL(20:1/22:0/22:1/22:4)	LION:0047983
CL(20:3/20:3/22:0/24:0)	LION:0047998
CL(20:3/22:1/22:1/22:1)	LION:0048001
CL(20:4/22:0/22:1/22:1)	LION:0048003
CL(20:5/22:0/22:0/22:1)	LION:0048004
CL(14:0/20:0/26:1/26:6)	LION:0048041
CL(14:0/20:0/26:2/26:5)	LION:0048042
CL(14:0/20:0/26:3/26:4)	LION:0048043
CL(14:0/20:1/26:0/26:6)	LION:0048044
CL(14:0/20:1/26:1/26:5)	LION:0048045
CL(14:0/20:1/26:2/26:4)	LION:0048046
CL(14:0/20:1/26:3/26:3)	LION:0048047
CL(14:0/20:3/26:0/26:4)	LION:0048051
CL(14:0/20:3/26:1/26:3)	LION:0048052
CL(14:0/20:3/26:2/26:2)	LION:0048053
CL(14:0/20:4/26:0/26:3)	LION:0048054
CL(14:0/20:4/26:1/26:2)	LION:0048055
CL(14:0/20:5/26:0/26:2)	LION:0048056
CL(14:0/20:5/26:1/26:1)	LION:0048057
CL(14:0/22:0/24:1/26:6)	LION:0048058
CL(14:0/22:0/24:2/26:5)	LION:0048059
CL(14:0/22:0/24:3/26:4)	LION:0048060
CL(14:0/22:0/24:4/26:3)	LION:0048061
CL(14:0/22:0/24:5/26:2)	LION:0048062
CL(14:0/22:0/24:6/26:1)	LION:0048063
CL(14:0/22:1/24:0/26:6)	LION:0048064
CL(14:0/22:1/24:1/26:5)	LION:0048065
CL(14:0/22:1/24:2/26:4)	LION:0048066
CL(14:0/22:1/24:3/26:3)	LION:0048067
CL(14:0/22:1/24:4/26:2)	LION:0048068
CL(14:0/22:1/24:5/26:1)	LION:0048069
CL(14:0/22:1/24:6/26:0)	LION:0048070
CL(14:0/22:4/24:0/26:3)	LION:0048082
CL(14:0/22:4/24:1/26:2)	LION:0048083
CL(14:0/22:4/24:2/26:1)	LION:0048084
CL(14:0/22:4/24:3/26:0)	LION:0048085
CL(14:0/22:5/24:0/26:2)	LION:0048086
CL(14:0/22:5/24:1/26:1)	LION:0048087
CL(14:0/22:5/24:2/26:0)	LION:0048088
CL(14:0/22:6/24:0/26:1)	LION:0048089
CL(14:0/22:6/24:1/26:0)	LION:0048090
CL(14:0/24:0/24:1/24:6)	LION:0048091
CL(14:0/24:0/24:2/24:5)	LION:0048092
CL(14:0/24:0/24:3/24:4)	LION:0048093
CL(14:0/24:1/24:1/24:5)	LION:0048094
CL(14:0/24:1/24:2/24:4)	LION:0048095
CL(14:0/24:1/24:3/24:3)	LION:0048096
CL(14:0/24:2/24:2/24:3)	LION:0048097
CL(16:0/18:0/26:1/26:6)	LION:0048098
CL(16:0/18:0/26:2/26:5)	LION:0048099
CL(16:0/18:0/26:3/26:4)	LION:0048100
CL(16:0/18:1/26:0/26:6)	LION:0048101
CL(16:0/18:1/26:1/26:5)	LION:0048102
CL(16:0/18:1/26:2/26:4)	LION:0048103
CL(16:0/18:1/26:3/26:3)	LION:0048104
CL(16:0/18:2/26:0/26:5)	LION:0048105
CL(16:0/18:2/26:1/26:4)	LION:0048106
CL(16:0/18:2/26:2/26:3)	LION:0048107
CL(16:0/18:3/26:0/26:4)	LION:0048108
CL(16:0/18:3/26:1/26:3)	LION:0048109
CL(16:0/18:3/26:2/26:2)	LION:0048110
CL(16:0/20:0/24:1/26:6)	LION:0048111
CL(16:0/20:0/24:2/26:5)	LION:0048112
CL(16:0/20:0/24:3/26:4)	LION:0048113
CL(16:0/20:0/24:4/26:3)	LION:0048114
CL(16:0/20:0/24:5/26:2)	LION:0048115
CL(16:0/20:0/24:6/26:1)	LION:0048116
CL(16:0/20:1/24:0/26:6)	LION:0048117
CL(16:0/20:1/24:1/26:5)	LION:0048118
CL(16:0/20:1/24:2/26:4)	LION:0048119
CL(16:0/20:1/24:3/26:3)	LION:0048120
CL(16:0/20:1/24:4/26:2)	LION:0048121
CL(16:0/20:1/24:5/26:1)	LION:0048122
CL(16:0/20:1/24:6/26:0)	LION:0048123
CL(16:0/20:3/24:0/26:4)	LION:0048130
CL(16:0/20:3/24:1/26:3)	LION:0048131
CL(16:0/20:3/24:2/26:2)	LION:0048132
CL(16:0/20:3/24:3/26:1)	LION:0048133
CL(16:0/20:3/24:4/26:0)	LION:0048134
CL(16:0/20:4/24:0/26:3)	LION:0048135
CL(16:0/20:4/24:1/26:2)	LION:0048136
CL(16:0/20:4/24:2/26:1)	LION:0048137
CL(16:0/20:4/24:3/26:0)	LION:0048138
CL(16:0/20:5/24:0/26:2)	LION:0048139
CL(16:0/20:5/24:1/26:1)	LION:0048140
CL(16:0/20:5/24:2/26:0)	LION:0048141
CL(16:0/22:0/22:1/26:6)	LION:0048142
CL(16:0/22:0/22:4/26:3)	LION:0048145
CL(16:0/22:0/22:5/26:2)	LION:0048146
CL(16:0/22:0/22:6/26:1)	LION:0048147
CL(16:0/22:0/24:1/24:6)	LION:0048148
CL(16:0/22:0/24:2/24:5)	LION:0048149
CL(16:0/22:0/24:3/24:4)	LION:0048150
CL(16:0/22:1/22:1/26:5)	LION:0048151
CL(16:0/22:1/22:4/26:2)	LION:0048154
CL(16:0/22:1/22:5/26:1)	LION:0048155
CL(16:0/22:1/22:6/26:0)	LION:0048156
CL(16:0/22:1/24:0/24:6)	LION:0048157
CL(16:0/22:1/24:1/24:5)	LION:0048158
CL(16:0/22:1/24:2/24:4)	LION:0048159
CL(16:0/22:1/24:3/24:3)	LION:0048160
CL(16:0/22:4/24:0/24:3)	LION:0048173
CL(16:0/22:4/24:1/24:2)	LION:0048174
CL(16:0/22:5/24:0/24:2)	LION:0048175
CL(16:0/22:5/24:1/24:1)	LION:0048176
CL(16:0/22:6/24:0/24:1)	LION:0048177
CL(16:1/18:0/26:0/26:6)	LION:0048178
CL(16:1/18:0/26:1/26:5)	LION:0048179
CL(16:1/18:0/26:2/26:4)	LION:0048180
CL(16:1/18:0/26:3/26:3)	LION:0048181
CL(16:1/18:1/26:0/26:5)	LION:0048182
CL(16:1/18:1/26:1/26:4)	LION:0048183
CL(16:1/18:1/26:2/26:3)	LION:0048184
CL(16:1/18:2/26:0/26:4)	LION:0048185
CL(16:1/18:2/26:1/26:3)	LION:0048186
CL(16:1/18:2/26:2/26:2)	LION:0048187
CL(16:1/18:3/26:0/26:3)	LION:0048188
CL(16:1/18:3/26:1/26:2)	LION:0048189
CL(16:1/20:0/24:0/26:6)	LION:0048190
CL(16:1/20:0/24:1/26:5)	LION:0048191
CL(16:1/20:0/24:2/26:4)	LION:0048192
CL(16:1/20:0/24:3/26:3)	LION:0048193
CL(16:1/20:0/24:4/26:2)	LION:0048194
CL(16:1/20:0/24:5/26:1)	LION:0048195
CL(16:1/20:0/24:6/26:0)	LION:0048196
CL(16:1/20:1/24:0/26:5)	LION:0048197
CL(16:1/20:1/24:1/26:4)	LION:0048198
CL(16:1/20:1/24:2/26:3)	LION:0048199
CL(16:1/20:1/24:3/26:2)	LION:0048200
CL(16:1/20:1/24:4/26:1)	LION:0048201
CL(16:1/20:1/24:5/26:0)	LION:0048202
CL(16:1/20:3/24:0/26:3)	LION:0048208
CL(16:1/20:3/24:1/26:2)	LION:0048209
CL(16:1/20:3/24:2/26:1)	LION:0048210
CL(16:1/20:3/24:3/26:0)	LION:0048211
CL(16:1/20:4/24:0/26:2)	LION:0048212
CL(16:1/20:4/24:1/26:1)	LION:0048213
CL(16:1/20:4/24:2/26:0)	LION:0048214
CL(16:1/20:5/24:0/26:1)	LION:0048215
CL(16:1/20:5/24:1/26:0)	LION:0048216
CL(16:1/22:0/22:0/26:6)	LION:0048217
CL(16:1/22:0/22:1/26:5)	LION:0048218
CL(16:1/22:0/22:4/26:2)	LION:0048221
CL(16:1/22:0/22:5/26:1)	LION:0048222
CL(16:1/22:0/22:6/26:0)	LION:0048223
CL(16:1/22:0/24:0/24:6)	LION:0048224
CL(16:1/22:0/24:1/24:5)	LION:0048225
CL(16:1/22:0/24:2/24:4)	LION:0048226
CL(16:1/22:0/24:3/24:3)	LION:0048227
CL(16:1/22:1/22:1/26:4)	LION:0048228
CL(16:1/22:1/22:4/26:1)	LION:0048231
CL(16:1/22:1/22:5/26:0)	LION:0048232
CL(16:1/22:1/24:0/24:5)	LION:0048233
CL(16:1/22:1/24:1/24:4)	LION:0048234
CL(16:1/22:1/24:2/24:3)	LION:0048235
CL(16:1/22:4/24:0/24:2)	LION:0048245
CL(16:1/22:4/24:1/24:1)	LION:0048246
CL(16:1/22:5/24:0/24:1)	LION:0048247
CL(16:1/22:6/24:0/24:0)	LION:0048248
CL(18:0/18:0/24:1/26:6)	LION:0048249
CL(18:0/18:0/24:2/26:5)	LION:0048250
CL(18:0/18:0/24:3/26:4)	LION:0048251
CL(18:0/18:0/24:4/26:3)	LION:0048252
CL(18:0/18:0/24:5/26:2)	LION:0048253
CL(18:0/18:0/24:6/26:1)	LION:0048254
CL(18:0/18:1/24:0/26:6)	LION:0048255
CL(18:0/18:1/24:1/26:5)	LION:0048256
CL(18:0/18:1/24:2/26:4)	LION:0048257
CL(18:0/18:1/24:3/26:3)	LION:0048258
CL(18:0/18:1/24:4/26:2)	LION:0048259
CL(18:0/18:1/24:5/26:1)	LION:0048260
CL(18:0/18:1/24:6/26:0)	LION:0048261
CL(18:0/18:2/24:0/26:5)	LION:0048262
CL(18:0/18:2/24:1/26:4)	LION:0048263
CL(18:0/18:2/24:2/26:3)	LION:0048264
CL(18:0/18:2/24:3/26:2)	LION:0048265
CL(18:0/18:2/24:4/26:1)	LION:0048266
CL(18:0/18:2/24:5/26:0)	LION:0048267
CL(18:0/18:3/24:0/26:4)	LION:0048268
CL(18:0/18:3/24:1/26:3)	LION:0048269
CL(18:0/18:3/24:2/26:2)	LION:0048270
CL(18:0/18:3/24:3/26:1)	LION:0048271
CL(18:0/18:3/24:4/26:0)	LION:0048272
CL(18:0/20:0/22:1/26:6)	LION:0048273
CL(18:0/20:0/22:4/26:3)	LION:0048276
CL(18:0/20:0/22:5/26:2)	LION:0048277
CL(18:0/20:0/22:6/26:1)	LION:0048278
CL(18:0/20:0/24:1/24:6)	LION:0048279
CL(18:0/20:0/24:2/24:5)	LION:0048280
CL(18:0/20:0/24:3/24:4)	LION:0048281
CL(18:0/20:1/22:0/26:6)	LION:0048282
CL(18:0/20:1/22:1/26:5)	LION:0048283
CL(18:0/20:1/22:4/26:2)	LION:0048286
CL(18:0/20:1/22:5/26:1)	LION:0048287
CL(18:0/20:1/22:6/26:0)	LION:0048288
CL(18:0/20:1/24:0/24:6)	LION:0048289
CL(18:0/20:1/24:1/24:5)	LION:0048290
CL(18:0/20:1/24:2/24:4)	LION:0048291
CL(18:0/20:1/24:3/24:3)	LION:0048292
CL(18:0/20:3/22:0/26:4)	LION:0048302
CL(18:0/20:3/22:1/26:3)	LION:0048303
CL(18:0/20:3/22:4/26:0)	LION:0048306
CL(18:0/20:3/24:0/24:4)	LION:0048307
CL(18:0/20:3/24:1/24:3)	LION:0048308
CL(18:0/20:3/24:2/24:2)	LION:0048309
CL(18:0/20:4/22:0/26:3)	LION:0048310
CL(18:0/20:4/22:1/26:2)	LION:0048311
CL(18:0/20:4/24:0/24:3)	LION:0048314
CL(18:0/20:4/24:1/24:2)	LION:0048315
CL(18:0/20:5/22:0/26:2)	LION:0048316
CL(18:0/20:5/22:1/26:1)	LION:0048317
CL(18:0/20:5/24:0/24:2)	LION:0048319
CL(18:0/20:5/24:1/24:1)	LION:0048320
CL(18:0/22:0/22:1/24:6)	LION:0048321
CL(18:0/22:0/22:4/24:3)	LION:0048324
CL(18:0/22:0/22:5/24:2)	LION:0048325
CL(18:0/22:0/22:6/24:1)	LION:0048326
CL(18:0/22:1/22:1/24:5)	LION:0048327
CL(18:0/22:1/22:4/24:2)	LION:0048330
CL(18:0/22:1/22:5/24:1)	LION:0048331
CL(18:0/22:1/22:6/24:0)	LION:0048332
CL(18:1/18:1/24:0/26:5)	LION:0048339
CL(18:1/18:1/24:1/26:4)	LION:0048340
CL(18:1/18:1/24:2/26:3)	LION:0048341
CL(18:1/18:1/24:3/26:2)	LION:0048342
CL(18:1/18:1/24:4/26:1)	LION:0048343
CL(18:1/18:1/24:5/26:0)	LION:0048344
CL(18:1/18:2/24:0/26:4)	LION:0048345
CL(18:1/18:2/24:1/26:3)	LION:0048346
CL(18:1/18:2/24:2/26:2)	LION:0048347
CL(18:1/18:2/24:3/26:1)	LION:0048348
CL(18:1/18:2/24:4/26:0)	LION:0048349
CL(18:1/18:3/24:0/26:3)	LION:0048350
CL(18:1/18:3/24:1/26:2)	LION:0048351
CL(18:1/18:3/24:2/26:1)	LION:0048352
CL(18:1/18:3/24:3/26:0)	LION:0048353
CL(18:1/20:0/22:0/26:6)	LION:0048354
CL(18:1/20:0/22:1/26:5)	LION:0048355
CL(18:1/20:0/22:4/26:2)	LION:0048358
CL(18:1/20:0/22:5/26:1)	LION:0048359
CL(18:1/20:0/22:6/26:0)	LION:0048360
CL(18:1/20:0/24:0/24:6)	LION:0048361
CL(18:1/20:0/24:1/24:5)	LION:0048362
CL(18:1/20:0/24:2/24:4)	LION:0048363
CL(18:1/20:0/24:3/24:3)	LION:0048364
CL(18:1/20:1/22:0/26:5)	LION:0048365
CL(18:1/20:1/22:1/26:4)	LION:0048366
CL(18:1/20:1/22:4/26:1)	LION:0048369
CL(18:1/20:1/22:5/26:0)	LION:0048370
CL(18:1/20:1/24:0/24:5)	LION:0048371
CL(18:1/20:1/24:1/24:4)	LION:0048372
CL(18:1/20:1/24:2/24:3)	LION:0048373
CL(18:1/20:3/22:0/26:3)	LION:0048382
CL(18:1/20:3/22:1/26:2)	LION:0048383
CL(18:1/20:3/24:0/24:3)	LION:0048386
CL(18:1/20:3/24:1/24:2)	LION:0048387
CL(18:1/20:4/22:0/26:2)	LION:0048388
CL(18:1/20:4/22:1/26:1)	LION:0048389
CL(18:1/20:4/24:0/24:2)	LION:0048391
CL(18:1/20:4/24:1/24:1)	LION:0048392
CL(18:1/20:5/22:0/26:1)	LION:0048393
CL(18:1/20:5/22:1/26:0)	LION:0048394
CL(18:1/20:5/24:0/24:1)	LION:0048395
CL(18:1/22:0/22:0/24:6)	LION:0048396
CL(18:1/22:0/22:1/24:5)	LION:0048397
CL(18:1/22:0/22:4/24:2)	LION:0048400
CL(18:1/22:0/22:5/24:1)	LION:0048401
CL(18:1/22:0/22:6/24:0)	LION:0048402
CL(18:1/22:1/22:1/24:4)	LION:0048403
CL(18:1/22:1/22:4/24:1)	LION:0048406
CL(18:1/22:1/22:5/24:0)	LION:0048407
CL(18:2/18:2/24:0/26:3)	LION:0048412
CL(18:2/18:2/24:1/26:2)	LION:0048413
CL(18:2/18:2/24:2/26:1)	LION:0048414
CL(18:2/18:2/24:3/26:0)	LION:0048415
CL(18:2/18:3/24:0/26:2)	LION:0048416
CL(18:2/18:3/24:1/26:1)	LION:0048417
CL(18:2/18:3/24:2/26:0)	LION:0048418
CL(18:2/20:0/22:0/26:5)	LION:0048419
CL(18:2/20:0/22:1/26:4)	LION:0048420
CL(18:2/20:0/22:4/26:1)	LION:0048423
CL(18:2/20:0/22:5/26:0)	LION:0048424
CL(18:2/20:0/24:0/24:5)	LION:0048425
CL(18:2/20:0/24:1/24:4)	LION:0048426
CL(18:2/20:0/24:2/24:3)	LION:0048427
CL(18:2/20:1/22:0/26:4)	LION:0048428
CL(18:2/20:1/22:1/26:3)	LION:0048429
CL(18:2/20:1/22:4/26:0)	LION:0048432
CL(18:2/20:1/24:0/24:4)	LION:0048433
CL(18:2/20:1/24:1/24:3)	LION:0048434
CL(18:2/20:1/24:2/24:2)	LION:0048435
CL(18:2/20:3/22:0/26:2)	LION:0048442
CL(18:2/20:3/22:1/26:1)	LION:0048443
CL(18:2/20:3/24:0/24:2)	LION:0048445
CL(18:2/20:3/24:1/24:1)	LION:0048446
CL(18:2/20:4/22:0/26:1)	LION:0048447
CL(18:2/20:4/22:1/26:0)	LION:0048448
CL(18:2/20:4/24:0/24:1)	LION:0048449
CL(18:2/20:5/22:0/26:0)	LION:0048450
CL(18:2/20:5/24:0/24:0)	LION:0048451
CL(18:2/22:0/22:0/24:5)	LION:0048452
CL(18:2/22:0/22:1/24:4)	LION:0048453
CL(18:2/22:0/22:4/24:1)	LION:0048456
CL(18:2/22:0/22:5/24:0)	LION:0048457
CL(18:2/22:1/22:1/24:3)	LION:0048458
CL(18:2/22:1/22:4/24:0)	LION:0048461
CL(18:3/18:3/24:0/26:1)	LION:0048464
CL(18:3/18:3/24:1/26:0)	LION:0048465
CL(18:3/20:0/22:0/26:4)	LION:0048466
CL(18:3/20:0/22:1/26:3)	LION:0048467
CL(18:3/20:0/22:4/26:0)	LION:0048470
CL(18:3/20:0/24:0/24:4)	LION:0048471
CL(18:3/20:0/24:1/24:3)	LION:0048472
CL(18:3/20:0/24:2/24:2)	LION:0048473
CL(18:3/20:1/22:0/26:3)	LION:0048474
CL(18:3/20:1/22:1/26:2)	LION:0048475
CL(18:3/20:1/24:0/24:3)	LION:0048478
CL(18:3/20:1/24:1/24:2)	LION:0048479
CL(18:3/20:3/22:0/26:1)	LION:0048485
CL(18:3/20:3/22:1/26:0)	LION:0048486
CL(18:3/20:3/24:0/24:1)	LION:0048487
CL(18:3/20:4/22:0/26:0)	LION:0048488
CL(18:3/20:4/24:0/24:0)	LION:0048489
CL(18:3/22:0/22:0/24:4)	LION:0048490
CL(18:3/22:0/22:1/24:3)	LION:0048491
CL(18:3/22:0/22:4/24:0)	LION:0048494
CL(18:3/22:1/22:1/24:2)	LION:0048495
CL(20:0/20:0/20:1/26:6)	LION:0048499
CL(20:0/20:0/20:3/26:4)	LION:0048501
CL(20:0/20:0/20:4/26:3)	LION:0048502
CL(20:0/20:0/20:5/26:2)	LION:0048503
CL(20:0/20:0/22:1/24:6)	LION:0048504
CL(20:0/20:0/22:4/24:3)	LION:0048507
CL(20:0/20:0/22:5/24:2)	LION:0048508
CL(20:0/20:0/22:6/24:1)	LION:0048509
CL(20:0/20:1/20:1/26:5)	LION:0048510
CL(20:0/20:1/20:3/26:3)	LION:0048512
CL(20:0/20:1/20:4/26:2)	LION:0048513
CL(20:0/20:1/20:5/26:1)	LION:0048514
CL(20:0/20:1/22:0/24:6)	LION:0048515
CL(20:0/20:1/22:1/24:5)	LION:0048516
CL(20:0/20:1/22:4/24:2)	LION:0048519
CL(20:0/20:1/22:5/24:1)	LION:0048520
CL(20:0/20:1/22:6/24:0)	LION:0048521
CL(20:0/20:3/20:3/26:1)	LION:0048532
CL(20:0/20:3/20:4/26:0)	LION:0048533
CL(20:0/20:3/22:0/24:4)	LION:0048534
CL(20:0/20:3/22:1/24:3)	LION:0048535
CL(20:0/20:3/22:4/24:0)	LION:0048538
CL(20:0/20:4/22:0/24:3)	LION:0048539
CL(20:0/20:4/22:1/24:2)	LION:0048540
CL(20:0/20:5/22:0/24:2)	LION:0048543
CL(20:0/20:5/22:1/24:1)	LION:0048544
CL(20:0/22:0/22:1/22:6)	LION:0048546
CL(20:0/22:1/22:1/22:5)	LION:0048549
CL(20:1/20:1/20:1/26:4)	LION:0048553
CL(20:1/20:1/20:3/26:2)	LION:0048555
CL(20:1/20:1/20:4/26:1)	LION:0048556
CL(20:1/20:1/20:5/26:0)	LION:0048557
CL(20:1/20:1/22:0/24:5)	LION:0048558
CL(20:1/20:1/22:1/24:4)	LION:0048559
CL(20:1/20:1/22:4/24:1)	LION:0048562
CL(20:1/20:1/22:5/24:0)	LION:0048563
CL(20:1/20:3/20:3/26:0)	LION:0048572
CL(20:1/20:3/22:0/24:3)	LION:0048573
CL(20:1/20:3/22:1/24:2)	LION:0048574
CL(20:1/20:4/22:0/24:2)	LION:0048577
CL(20:1/20:4/22:1/24:1)	LION:0048578
CL(20:1/20:5/22:0/24:1)	LION:0048580
CL(20:1/20:5/22:1/24:0)	LION:0048581
CL(20:1/22:0/22:0/22:6)	LION:0048582
CL(20:1/22:0/22:1/22:5)	LION:0048583
CL(20:1/22:1/22:1/22:4)	LION:0048586
CL(20:3/20:3/22:0/24:1)	LION:0048606
CL(20:3/20:3/22:1/24:0)	LION:0048607
CL(20:3/20:4/22:0/24:0)	LION:0048608
CL(20:3/22:0/22:0/22:4)	LION:0048609
CL(20:4/22:1/22:1/22:1)	LION:0048615
CL(20:5/22:0/22:1/22:1)	LION:0048617
CL(14:0/20:0/26:2/26:6)	LION:0048658
CL(14:0/20:0/26:3/26:5)	LION:0048659
CL(14:0/20:0/26:4/26:4)	LION:0048660
CL(14:0/20:1/26:1/26:6)	LION:0048661
CL(14:0/20:1/26:2/26:5)	LION:0048662
CL(14:0/20:1/26:3/26:4)	LION:0048663
CL(14:0/20:3/26:0/26:5)	LION:0048668
CL(14:0/20:3/26:1/26:4)	LION:0048669
CL(14:0/20:3/26:2/26:3)	LION:0048670
CL(14:0/20:4/26:0/26:4)	LION:0048671
CL(14:0/20:4/26:1/26:3)	LION:0048672
CL(14:0/20:4/26:2/26:2)	LION:0048673
CL(14:0/20:5/26:0/26:3)	LION:0048674
CL(14:0/20:5/26:1/26:2)	LION:0048675
CL(14:0/22:0/24:2/26:6)	LION:0048676
CL(14:0/22:0/24:3/26:5)	LION:0048677
CL(14:0/22:0/24:4/26:4)	LION:0048678
CL(14:0/22:0/24:5/26:3)	LION:0048679
CL(14:0/22:0/24:6/26:2)	LION:0048680
CL(14:0/22:1/24:1/26:6)	LION:0048681
CL(14:0/22:1/24:2/26:5)	LION:0048682
CL(14:0/22:1/24:3/26:4)	LION:0048683
CL(14:0/22:1/24:4/26:3)	LION:0048684
CL(14:0/22:1/24:5/26:2)	LION:0048685
CL(14:0/22:1/24:6/26:1)	LION:0048686
CL(14:0/22:4/24:0/26:4)	LION:0048700
CL(14:0/22:4/24:1/26:3)	LION:0048701
CL(14:0/22:4/24:2/26:2)	LION:0048702
CL(14:0/22:4/24:3/26:1)	LION:0048703
CL(14:0/22:4/24:4/26:0)	LION:0048704
CL(14:0/22:5/24:0/26:3)	LION:0048705
CL(14:0/22:5/24:1/26:2)	LION:0048706
CL(14:0/22:5/24:2/26:1)	LION:0048707
CL(14:0/22:5/24:3/26:0)	LION:0048708
CL(14:0/22:6/24:0/26:2)	LION:0048709
CL(14:0/22:6/24:1/26:1)	LION:0048710
CL(14:0/22:6/24:2/26:0)	LION:0048711
CL(14:0/24:0/24:2/24:6)	LION:0048712
CL(14:0/24:0/24:3/24:5)	LION:0048713
CL(14:0/24:0/24:4/24:4)	LION:0048714
CL(14:0/24:1/24:1/24:6)	LION:0048715
CL(14:0/24:1/24:2/24:5)	LION:0048716
CL(14:0/24:1/24:3/24:4)	LION:0048717
CL(14:0/24:2/24:2/24:4)	LION:0048718
CL(14:0/24:2/24:3/24:3)	LION:0048719
CL(16:0/18:0/26:2/26:6)	LION:0048720
CL(16:0/18:0/26:3/26:5)	LION:0048721
